,Use Case,LTE/5g Category,Technology Supported,Day,Time,GBR,Packet Loss Rate,Packet delay,slice Type
4878,Smartphone,10,LTE/5G,sunday,6,GBR,1e-06,100,eMBB
4879,Smartphone,10,LTE/5G,sunday,7,GBR,1e-06,100,eMBB
4880,Smartphone,10,LTE/5G,sunday,8,GBR,1e-06,100,eMBB
4881,Smartphone,10,LTE/5G,sunday,9,GBR,1e-06,100,eMBB
4882,Smartphone,10,LTE/5G,sunday,10,GBR,1e-06,100,eMBB
4883,Smartphone,10,LTE/5G,sunday,11,GBR,1e-06,100,eMBB
4884,Smartphone,10,LTE/5G,sunday,12,GBR,1e-06,100,eMBB
4885,Smartphone,10,LTE/5G,sunday,13,GBR,1e-06,100,eMBB
4886,Smartphone,10,LTE/5G,sunday,14,GBR,1e-06,100,eMBB
4887,Smartphone,10,LTE/5G,sunday,15,GBR,1e-06,100,eMBB
4888,Smartphone,10,LTE/5G,sunday,16,GBR,1e-06,100,eMBB
4889,Smartphone,10,LTE/5G,sunday,17,GBR,1e-06,100,eMBB
4890,Smartphone,10,LTE/5G,sunday,18,GBR,1e-06,100,eMBB
4891,Smartphone,10,LTE/5G,sunday,19,GBR,1e-06,100,eMBB
4892,Smartphone,10,LTE/5G,sunday,20,GBR,1e-06,100,eMBB
4893,Smartphone,10,LTE/5G,sunday,21,GBR,1e-06,100,eMBB
4894,Smartphone,10,LTE/5G,sunday,22,GBR,1e-06,100,eMBB
4895,Smartphone,10,LTE/5G,sunday,23,GBR,1e-06,100,eMBB
4896,Smartphone,10,LTE/5G,monday,0,GBR,1e-06,100,eMBB
4897,Smartphone,10,LTE/5G,monday,1,GBR,1e-06,100,eMBB
4898,Smartphone,10,LTE/5G,monday,2,GBR,1e-06,100,eMBB
4899,Smartphone,10,LTE/5G,monday,3,GBR,1e-06,100,eMBB
4900,Smartphone,10,LTE/5G,monday,4,GBR,1e-06,100,eMBB
4901,Smartphone,10,LTE/5G,monday,5,GBR,1e-06,100,eMBB
4902,Smartphone,10,LTE/5G,monday,6,GBR,1e-06,100,eMBB
4903,Smartphone,10,LTE/5G,monday,7,GBR,1e-06,100,eMBB
4904,Smartphone,10,LTE/5G,monday,8,GBR,1e-06,100,eMBB
4905,Smartphone,10,LTE/5G,monday,9,GBR,1e-06,100,eMBB
4906,Smartphone,10,LTE/5G,monday,10,GBR,1e-06,100,eMBB
4907,Smartphone,10,LTE/5G,monday,11,GBR,1e-06,100,eMBB
4908,Smartphone,10,LTE/5G,monday,12,GBR,1e-06,100,eMBB
4909,Smartphone,10,LTE/5G,monday,13,GBR,1e-06,100,eMBB
4910,Smartphone,10,LTE/5G,monday,14,GBR,1e-06,100,eMBB
4911,Smartphone,10,LTE/5G,monday,15,GBR,1e-06,100,eMBB
4912,Smartphone,10,LTE/5G,monday,16,GBR,1e-06,100,eMBB
4913,Smartphone,10,LTE/5G,monday,17,GBR,1e-06,100,eMBB
4914,Smartphone,10,LTE/5G,monday,18,GBR,1e-06,100,eMBB
4915,Smartphone,10,LTE/5G,monday,19,GBR,1e-06,100,eMBB
4916,Smartphone,10,LTE/5G,monday,20,GBR,1e-06,100,eMBB
4917,Smartphone,10,LTE/5G,monday,21,GBR,1e-06,100,eMBB
4918,Smartphone,10,LTE/5G,monday,22,GBR,1e-06,100,eMBB
4919,Smartphone,10,LTE/5G,monday,23,GBR,1e-06,100,eMBB
4920,Smartphone,10,LTE/5G,tuesday,0,GBR,1e-06,100,eMBB
4921,Smartphone,10,LTE/5G,tuesday,1,GBR,1e-06,100,eMBB
4922,Smartphone,10,LTE/5G,tuesday,2,GBR,1e-06,100,eMBB
4923,Smartphone,10,LTE/5G,tuesday,3,GBR,1e-06,100,eMBB
4924,Smartphone,10,LTE/5G,tuesday,4,GBR,1e-06,100,eMBB
4925,Smartphone,10,LTE/5G,tuesday,5,GBR,1e-06,100,eMBB
4926,Smartphone,10,LTE/5G,tuesday,6,GBR,1e-06,100,eMBB
4927,Smartphone,10,LTE/5G,tuesday,7,GBR,1e-06,100,eMBB
4928,Smartphone,10,LTE/5G,tuesday,8,GBR,1e-06,100,eMBB
4929,Smartphone,10,LTE/5G,tuesday,9,GBR,1e-06,100,eMBB
4930,Smartphone,10,LTE/5G,tuesday,10,GBR,1e-06,100,eMBB
4931,Smartphone,10,LTE/5G,tuesday,11,GBR,1e-06,100,eMBB
4932,Smartphone,10,LTE/5G,tuesday,12,GBR,1e-06,100,eMBB
4933,Smartphone,10,LTE/5G,tuesday,13,GBR,1e-06,100,eMBB
4934,Smartphone,10,LTE/5G,tuesday,14,GBR,1e-06,100,eMBB
4935,Smartphone,10,LTE/5G,tuesday,15,GBR,1e-06,100,eMBB
4936,Smartphone,10,LTE/5G,tuesday,16,GBR,1e-06,100,eMBB
4937,Smartphone,10,LTE/5G,tuesday,17,GBR,1e-06,100,eMBB
4938,Smartphone,10,LTE/5G,tuesday,18,GBR,1e-06,100,eMBB
4939,Smartphone,10,LTE/5G,tuesday,19,GBR,1e-06,100,eMBB
4940,Smartphone,10,LTE/5G,tuesday,20,GBR,1e-06,100,eMBB
4941,Smartphone,10,LTE/5G,tuesday,21,GBR,1e-06,100,eMBB
4942,Smartphone,10,LTE/5G,tuesday,22,GBR,1e-06,100,eMBB
4943,Smartphone,10,LTE/5G,tuesday,23,GBR,1e-06,100,eMBB
4944,Smartphone,10,LTE/5G,wednesday,0,GBR,1e-06,100,eMBB
4945,Smartphone,10,LTE/5G,wednesday,1,GBR,1e-06,100,eMBB
4946,Smartphone,10,LTE/5G,wednesday,2,GBR,1e-06,100,eMBB
4947,Smartphone,10,LTE/5G,wednesday,3,GBR,1e-06,100,eMBB
4948,Smartphone,10,LTE/5G,wednesday,4,GBR,1e-06,100,eMBB
4949,Smartphone,10,LTE/5G,wednesday,5,GBR,1e-06,100,eMBB
4950,Smartphone,10,LTE/5G,wednesday,6,GBR,1e-06,100,eMBB
4951,Smartphone,10,LTE/5G,wednesday,7,GBR,1e-06,100,eMBB
4952,Smartphone,10,LTE/5G,wednesday,8,GBR,1e-06,100,eMBB
4953,Smartphone,10,LTE/5G,wednesday,9,GBR,1e-06,100,eMBB
4954,Smartphone,10,LTE/5G,wednesday,10,GBR,1e-06,100,eMBB
4955,Smartphone,10,LTE/5G,wednesday,11,GBR,1e-06,100,eMBB
4956,Smartphone,10,LTE/5G,wednesday,12,GBR,1e-06,100,eMBB
4957,Smartphone,10,LTE/5G,wednesday,13,GBR,1e-06,100,eMBB
4958,Smartphone,10,LTE/5G,wednesday,14,GBR,1e-06,100,eMBB
4959,Smartphone,10,LTE/5G,wednesday,15,GBR,1e-06,100,eMBB
4960,Smartphone,10,LTE/5G,wednesday,16,GBR,1e-06,100,eMBB
4961,Smartphone,10,LTE/5G,wednesday,17,GBR,1e-06,100,eMBB
4962,Smartphone,10,LTE/5G,wednesday,18,GBR,1e-06,100,eMBB
4963,Smartphone,10,LTE/5G,wednesday,19,GBR,1e-06,100,eMBB
4964,Smartphone,10,LTE/5G,wednesday,20,GBR,1e-06,100,eMBB
4965,Smartphone,10,LTE/5G,wednesday,21,GBR,1e-06,100,eMBB
4966,Smartphone,10,LTE/5G,wednesday,22,GBR,1e-06,100,eMBB
4967,Smartphone,10,LTE/5G,wednesday,23,GBR,1e-06,100,eMBB
4968,Smartphone,10,LTE/5G,thrusday,0,GBR,1e-06,100,eMBB
4969,Smartphone,10,LTE/5G,thrusday,1,GBR,1e-06,100,eMBB
4970,Smartphone,10,LTE/5G,thrusday,2,GBR,1e-06,100,eMBB
4971,Smartphone,10,LTE/5G,thrusday,3,GBR,1e-06,100,eMBB
4972,Smartphone,10,LTE/5G,thrusday,4,GBR,1e-06,100,eMBB
4973,Smartphone,10,LTE/5G,thrusday,5,GBR,1e-06,100,eMBB
4974,Smartphone,10,LTE/5G,thrusday,6,GBR,1e-06,100,eMBB
4975,Smartphone,10,LTE/5G,thrusday,7,GBR,1e-06,100,eMBB
4976,Smartphone,10,LTE/5G,thrusday,8,GBR,1e-06,100,eMBB
4977,Smartphone,10,LTE/5G,thrusday,9,GBR,1e-06,100,eMBB
4978,Smartphone,10,LTE/5G,thrusday,10,GBR,1e-06,100,eMBB
4979,Smartphone,10,LTE/5G,thrusday,11,GBR,1e-06,100,eMBB
4980,Smartphone,10,LTE/5G,thrusday,12,GBR,1e-06,100,eMBB
4981,Smartphone,10,LTE/5G,thrusday,13,GBR,1e-06,100,eMBB
4982,Smartphone,10,LTE/5G,thrusday,14,GBR,1e-06,100,eMBB
4983,Smartphone,10,LTE/5G,thrusday,15,GBR,1e-06,100,eMBB
4984,Smartphone,10,LTE/5G,thrusday,16,GBR,1e-06,100,eMBB
4985,Smartphone,10,LTE/5G,thrusday,17,GBR,1e-06,100,eMBB
4986,Smartphone,10,LTE/5G,thrusday,18,GBR,1e-06,100,eMBB
4987,Smartphone,10,LTE/5G,thrusday,19,GBR,1e-06,100,eMBB
4988,Smartphone,10,LTE/5G,thrusday,20,GBR,1e-06,100,eMBB
4989,Smartphone,10,LTE/5G,thrusday,21,GBR,1e-06,100,eMBB
4990,Smartphone,10,LTE/5G,thrusday,22,GBR,1e-06,100,eMBB
4991,Smartphone,10,LTE/5G,thrusday,23,GBR,1e-06,100,eMBB
4992,Smartphone,10,LTE/5G,friday,0,GBR,1e-06,100,eMBB
4993,Smartphone,10,LTE/5G,friday,1,GBR,1e-06,100,eMBB
4994,Smartphone,10,LTE/5G,friday,2,GBR,1e-06,100,eMBB
4995,Smartphone,10,LTE/5G,friday,3,GBR,1e-06,100,eMBB
4996,Smartphone,10,LTE/5G,friday,4,GBR,1e-06,100,eMBB
4997,Smartphone,10,LTE/5G,friday,5,GBR,1e-06,100,eMBB
4998,Smartphone,10,LTE/5G,friday,6,GBR,1e-06,100,eMBB
4999,Smartphone,10,LTE/5G,friday,7,GBR,1e-06,100,eMBB
5000,Smartphone,10,LTE/5G,friday,8,GBR,1e-06,100,eMBB
5001,Smartphone,10,LTE/5G,friday,9,GBR,1e-06,100,eMBB
5002,Smartphone,10,LTE/5G,friday,10,GBR,1e-06,100,eMBB
5003,Smartphone,10,LTE/5G,friday,11,GBR,1e-06,100,eMBB
5004,Smartphone,10,LTE/5G,friday,12,GBR,1e-06,100,eMBB
5005,Smartphone,10,LTE/5G,friday,13,GBR,1e-06,100,eMBB
5006,Smartphone,10,LTE/5G,friday,14,GBR,1e-06,100,eMBB
5007,Smartphone,10,LTE/5G,friday,15,GBR,1e-06,100,eMBB
5008,Smartphone,10,LTE/5G,friday,16,GBR,1e-06,100,eMBB
5009,Smartphone,10,LTE/5G,friday,17,GBR,1e-06,100,eMBB
5010,Smartphone,10,LTE/5G,friday,18,GBR,1e-06,100,eMBB
5011,Smartphone,10,LTE/5G,friday,19,GBR,1e-06,100,eMBB
5012,Smartphone,10,LTE/5G,friday,20,GBR,1e-06,100,eMBB
5013,Smartphone,10,LTE/5G,friday,21,GBR,1e-06,100,eMBB
5014,Smartphone,10,LTE/5G,friday,22,GBR,1e-06,100,eMBB
5015,Smartphone,10,LTE/5G,friday,23,GBR,1e-06,100,eMBB
5016,Smartphone,10,LTE/5G,saturday,0,GBR,1e-06,100,eMBB
5017,Smartphone,10,LTE/5G,saturday,1,GBR,1e-06,100,eMBB
5018,Smartphone,10,LTE/5G,saturday,2,GBR,1e-06,100,eMBB
5019,Smartphone,10,LTE/5G,saturday,3,GBR,1e-06,100,eMBB
5020,Smartphone,10,LTE/5G,saturday,4,GBR,1e-06,100,eMBB
5021,Smartphone,10,LTE/5G,saturday,5,GBR,1e-06,100,eMBB
5022,Smartphone,10,LTE/5G,saturday,6,GBR,1e-06,100,eMBB
5023,Smartphone,10,LTE/5G,saturday,7,GBR,1e-06,100,eMBB
5024,Smartphone,10,LTE/5G,saturday,8,GBR,1e-06,100,eMBB
5025,Smartphone,10,LTE/5G,saturday,9,GBR,1e-06,100,eMBB
5026,Smartphone,10,LTE/5G,saturday,10,GBR,1e-06,100,eMBB
5027,Smartphone,10,LTE/5G,saturday,11,GBR,1e-06,100,eMBB
5028,Smartphone,10,LTE/5G,saturday,12,GBR,1e-06,100,eMBB
5029,Smartphone,10,LTE/5G,saturday,13,GBR,1e-06,100,eMBB
5030,Smartphone,10,LTE/5G,saturday,14,GBR,1e-06,100,eMBB
5031,Smartphone,10,LTE/5G,saturday,15,GBR,1e-06,100,eMBB
5032,Smartphone,10,LTE/5G,saturday,16,GBR,1e-06,100,eMBB
5033,Smartphone,10,LTE/5G,saturday,17,GBR,1e-06,100,eMBB
5034,Smartphone,10,LTE/5G,saturday,18,GBR,1e-06,100,eMBB
5035,Smartphone,10,LTE/5G,saturday,19,GBR,1e-06,100,eMBB
5036,Smartphone,10,LTE/5G,saturday,20,GBR,1e-06,100,eMBB
5037,Smartphone,10,LTE/5G,saturday,21,GBR,1e-06,100,eMBB
5038,Smartphone,10,LTE/5G,saturday,22,GBR,1e-06,100,eMBB
5039,Smartphone,10,LTE/5G,saturday,23,GBR,1e-06,100,eMBB
5040,Smartphone,11,LTE/5G,sunday,0,GBR,1e-06,100,eMBB
5041,Smartphone,11,LTE/5G,sunday,1,GBR,1e-06,100,eMBB
5042,Smartphone,11,LTE/5G,sunday,2,GBR,1e-06,100,eMBB
5043,Smartphone,11,LTE/5G,sunday,3,GBR,1e-06,100,eMBB
5044,Smartphone,11,LTE/5G,sunday,4,GBR,1e-06,100,eMBB
5045,Smartphone,11,LTE/5G,sunday,5,GBR,1e-06,100,eMBB
5046,Smartphone,11,LTE/5G,sunday,6,GBR,1e-06,100,eMBB
5047,Smartphone,11,LTE/5G,sunday,7,GBR,1e-06,100,eMBB
5048,Smartphone,11,LTE/5G,sunday,8,GBR,1e-06,100,eMBB
5049,Smartphone,11,LTE/5G,sunday,9,GBR,1e-06,100,eMBB
5050,Smartphone,11,LTE/5G,sunday,10,GBR,1e-06,100,eMBB
5051,Smartphone,11,LTE/5G,sunday,11,GBR,1e-06,100,eMBB
5052,Smartphone,11,LTE/5G,sunday,12,GBR,1e-06,100,eMBB
5053,Smartphone,11,LTE/5G,sunday,13,GBR,1e-06,100,eMBB
5054,Smartphone,11,LTE/5G,sunday,14,GBR,1e-06,100,eMBB
5055,Smartphone,11,LTE/5G,sunday,15,GBR,1e-06,100,eMBB
5056,Smartphone,11,LTE/5G,sunday,16,GBR,1e-06,100,eMBB
5057,Smartphone,11,LTE/5G,sunday,17,GBR,1e-06,100,eMBB
5058,Smartphone,11,LTE/5G,sunday,18,GBR,1e-06,100,eMBB
5059,Smartphone,11,LTE/5G,sunday,19,GBR,1e-06,100,eMBB
5060,Smartphone,11,LTE/5G,sunday,20,GBR,1e-06,100,eMBB
5061,Smartphone,11,LTE/5G,sunday,21,GBR,1e-06,100,eMBB
5062,Smartphone,11,LTE/5G,sunday,22,GBR,1e-06,100,eMBB
5063,Smartphone,11,LTE/5G,sunday,23,GBR,1e-06,100,eMBB
5064,Smartphone,11,LTE/5G,monday,0,GBR,1e-06,100,eMBB
5065,Smartphone,11,LTE/5G,monday,1,GBR,1e-06,100,eMBB
5066,Smartphone,11,LTE/5G,monday,2,GBR,1e-06,100,eMBB
5067,Smartphone,11,LTE/5G,monday,3,GBR,1e-06,100,eMBB
5068,Smartphone,11,LTE/5G,monday,4,GBR,1e-06,100,eMBB
5069,Smartphone,11,LTE/5G,monday,5,GBR,1e-06,100,eMBB
5070,Smartphone,11,LTE/5G,monday,6,GBR,1e-06,100,eMBB
5071,Smartphone,11,LTE/5G,monday,7,GBR,1e-06,100,eMBB
5072,Smartphone,11,LTE/5G,monday,8,GBR,1e-06,100,eMBB
5073,Smartphone,11,LTE/5G,monday,9,GBR,1e-06,100,eMBB
5074,Smartphone,11,LTE/5G,monday,10,GBR,1e-06,100,eMBB
5075,Smartphone,11,LTE/5G,monday,11,GBR,1e-06,100,eMBB
5076,Smartphone,11,LTE/5G,monday,12,GBR,1e-06,100,eMBB
5077,Smartphone,11,LTE/5G,monday,13,GBR,1e-06,100,eMBB
5078,Smartphone,11,LTE/5G,monday,14,GBR,1e-06,100,eMBB
5079,Smartphone,11,LTE/5G,monday,15,GBR,1e-06,100,eMBB
5080,Smartphone,11,LTE/5G,monday,16,GBR,1e-06,100,eMBB
5081,Smartphone,11,LTE/5G,monday,17,GBR,1e-06,100,eMBB
5082,Smartphone,11,LTE/5G,monday,18,GBR,1e-06,100,eMBB
5083,Smartphone,11,LTE/5G,monday,19,GBR,1e-06,100,eMBB
5084,Smartphone,11,LTE/5G,monday,20,GBR,1e-06,100,eMBB
5085,Smartphone,11,LTE/5G,monday,21,GBR,1e-06,100,eMBB
5086,Smartphone,11,LTE/5G,monday,22,GBR,1e-06,100,eMBB
5087,Smartphone,11,LTE/5G,monday,23,GBR,1e-06,100,eMBB
5088,Smartphone,11,LTE/5G,tuesday,0,GBR,1e-06,100,eMBB
5089,Smartphone,11,LTE/5G,tuesday,1,GBR,1e-06,100,eMBB
5090,Smartphone,11,LTE/5G,tuesday,2,GBR,1e-06,100,eMBB
5091,Smartphone,11,LTE/5G,tuesday,3,GBR,1e-06,100,eMBB
5092,Smartphone,11,LTE/5G,tuesday,4,GBR,1e-06,100,eMBB
5093,Smartphone,11,LTE/5G,tuesday,5,GBR,1e-06,100,eMBB
5094,Smartphone,11,LTE/5G,tuesday,6,GBR,1e-06,100,eMBB
5095,Smartphone,11,LTE/5G,tuesday,7,GBR,1e-06,100,eMBB
5096,Smartphone,11,LTE/5G,tuesday,8,GBR,1e-06,100,eMBB
5097,Smartphone,11,LTE/5G,tuesday,9,GBR,1e-06,100,eMBB
5098,Smartphone,11,LTE/5G,tuesday,10,GBR,1e-06,100,eMBB
5099,Smartphone,11,LTE/5G,tuesday,11,GBR,1e-06,100,eMBB
5100,Smartphone,11,LTE/5G,tuesday,12,GBR,1e-06,100,eMBB
5101,Smartphone,11,LTE/5G,tuesday,13,GBR,1e-06,100,eMBB
5102,Smartphone,11,LTE/5G,tuesday,14,GBR,1e-06,100,eMBB
5103,Smartphone,11,LTE/5G,tuesday,15,GBR,1e-06,100,eMBB
5104,Smartphone,11,LTE/5G,tuesday,16,GBR,1e-06,100,eMBB
5105,Smartphone,11,LTE/5G,tuesday,17,GBR,1e-06,100,eMBB
5106,Smartphone,11,LTE/5G,tuesday,18,GBR,1e-06,100,eMBB
5107,Smartphone,11,LTE/5G,tuesday,19,GBR,1e-06,100,eMBB
5108,Smartphone,11,LTE/5G,tuesday,20,GBR,1e-06,100,eMBB
5109,Smartphone,11,LTE/5G,tuesday,21,GBR,1e-06,100,eMBB
5110,Smartphone,11,LTE/5G,tuesday,22,GBR,1e-06,100,eMBB
5111,Smartphone,11,LTE/5G,tuesday,23,GBR,1e-06,100,eMBB
5112,Smartphone,11,LTE/5G,wednesday,0,GBR,1e-06,100,eMBB
5113,Smartphone,11,LTE/5G,wednesday,1,GBR,1e-06,100,eMBB
5114,Smartphone,11,LTE/5G,wednesday,2,GBR,1e-06,100,eMBB
5115,Smartphone,11,LTE/5G,wednesday,3,GBR,1e-06,100,eMBB
5116,Smartphone,11,LTE/5G,wednesday,4,GBR,1e-06,100,eMBB
5117,Smartphone,11,LTE/5G,wednesday,5,GBR,1e-06,100,eMBB
5118,Smartphone,11,LTE/5G,wednesday,6,GBR,1e-06,100,eMBB
5119,Smartphone,11,LTE/5G,wednesday,7,GBR,1e-06,100,eMBB
5120,Smartphone,11,LTE/5G,wednesday,8,GBR,1e-06,100,eMBB
5121,Smartphone,11,LTE/5G,wednesday,9,GBR,1e-06,100,eMBB
5122,Smartphone,11,LTE/5G,wednesday,10,GBR,1e-06,100,eMBB
5123,Smartphone,11,LTE/5G,wednesday,11,GBR,1e-06,100,eMBB
5124,Smartphone,11,LTE/5G,wednesday,12,GBR,1e-06,100,eMBB
5125,Smartphone,11,LTE/5G,wednesday,13,GBR,1e-06,100,eMBB
5126,Smartphone,11,LTE/5G,wednesday,14,GBR,1e-06,100,eMBB
5127,Smartphone,11,LTE/5G,wednesday,15,GBR,1e-06,100,eMBB
5128,Smartphone,11,LTE/5G,wednesday,16,GBR,1e-06,100,eMBB
5129,Smartphone,11,LTE/5G,wednesday,17,GBR,1e-06,100,eMBB
5130,Smartphone,11,LTE/5G,wednesday,18,GBR,1e-06,100,eMBB
5131,Smartphone,11,LTE/5G,wednesday,19,GBR,1e-06,100,eMBB
5132,Smartphone,11,LTE/5G,wednesday,20,GBR,1e-06,100,eMBB
5133,Smartphone,11,LTE/5G,wednesday,21,GBR,1e-06,100,eMBB
5134,Smartphone,11,LTE/5G,wednesday,22,GBR,1e-06,100,eMBB
5135,Smartphone,11,LTE/5G,wednesday,23,GBR,1e-06,100,eMBB
5136,Smartphone,11,LTE/5G,thrusday,0,GBR,1e-06,100,eMBB
5137,Smartphone,11,LTE/5G,thrusday,1,GBR,1e-06,100,eMBB
5138,Smartphone,11,LTE/5G,thrusday,2,GBR,1e-06,100,eMBB
5139,Smartphone,11,LTE/5G,thrusday,3,GBR,1e-06,100,eMBB
5140,Smartphone,11,LTE/5G,thrusday,4,GBR,1e-06,100,eMBB
5141,Smartphone,11,LTE/5G,thrusday,5,GBR,1e-06,100,eMBB
5142,Smartphone,11,LTE/5G,thrusday,6,GBR,1e-06,100,eMBB
5143,Smartphone,11,LTE/5G,thrusday,7,GBR,1e-06,100,eMBB
5144,Smartphone,11,LTE/5G,thrusday,8,GBR,1e-06,100,eMBB
5145,Smartphone,11,LTE/5G,thrusday,9,GBR,1e-06,100,eMBB
5146,Smartphone,11,LTE/5G,thrusday,10,GBR,1e-06,100,eMBB
5147,Smartphone,11,LTE/5G,thrusday,11,GBR,1e-06,100,eMBB
5148,Smartphone,11,LTE/5G,thrusday,12,GBR,1e-06,100,eMBB
5149,Smartphone,11,LTE/5G,thrusday,13,GBR,1e-06,100,eMBB
5150,Smartphone,11,LTE/5G,thrusday,14,GBR,1e-06,100,eMBB
5151,Smartphone,11,LTE/5G,thrusday,15,GBR,1e-06,100,eMBB
5152,Smartphone,11,LTE/5G,thrusday,16,GBR,1e-06,100,eMBB
5153,Smartphone,11,LTE/5G,thrusday,17,GBR,1e-06,100,eMBB
5154,Smartphone,11,LTE/5G,thrusday,18,GBR,1e-06,100,eMBB
5155,Smartphone,11,LTE/5G,thrusday,19,GBR,1e-06,100,eMBB
5156,Smartphone,11,LTE/5G,thrusday,20,GBR,1e-06,100,eMBB
5157,Smartphone,11,LTE/5G,thrusday,21,GBR,1e-06,100,eMBB
5158,Smartphone,11,LTE/5G,thrusday,22,GBR,1e-06,100,eMBB
5159,Smartphone,11,LTE/5G,thrusday,23,GBR,1e-06,100,eMBB
5160,Smartphone,11,LTE/5G,friday,0,GBR,1e-06,100,eMBB
5161,Smartphone,11,LTE/5G,friday,1,GBR,1e-06,100,eMBB
5162,Smartphone,11,LTE/5G,friday,2,GBR,1e-06,100,eMBB
5163,Smartphone,11,LTE/5G,friday,3,GBR,1e-06,100,eMBB
5164,Smartphone,11,LTE/5G,friday,4,GBR,1e-06,100,eMBB
5165,Smartphone,11,LTE/5G,friday,5,GBR,1e-06,100,eMBB
5166,Smartphone,11,LTE/5G,friday,6,GBR,1e-06,100,eMBB
5167,Smartphone,11,LTE/5G,friday,7,GBR,1e-06,100,eMBB
5168,Smartphone,11,LTE/5G,friday,8,GBR,1e-06,100,eMBB
5169,Smartphone,11,LTE/5G,friday,9,GBR,1e-06,100,eMBB
5170,Smartphone,11,LTE/5G,friday,10,GBR,1e-06,100,eMBB
5171,Smartphone,11,LTE/5G,friday,11,GBR,1e-06,100,eMBB
5172,Smartphone,11,LTE/5G,friday,12,GBR,1e-06,100,eMBB
5173,Smartphone,11,LTE/5G,friday,13,GBR,1e-06,100,eMBB
5174,Smartphone,11,LTE/5G,friday,14,GBR,1e-06,100,eMBB
5175,Smartphone,11,LTE/5G,friday,15,GBR,1e-06,100,eMBB
5176,Smartphone,11,LTE/5G,friday,16,GBR,1e-06,100,eMBB
5177,Smartphone,11,LTE/5G,friday,17,GBR,1e-06,100,eMBB
5178,Smartphone,11,LTE/5G,friday,18,GBR,1e-06,100,eMBB
5179,Smartphone,11,LTE/5G,friday,19,GBR,1e-06,100,eMBB
5180,Smartphone,11,LTE/5G,friday,20,GBR,1e-06,100,eMBB
5181,Smartphone,11,LTE/5G,friday,21,GBR,1e-06,100,eMBB
5182,Smartphone,11,LTE/5G,friday,22,GBR,1e-06,100,eMBB
5183,Smartphone,11,LTE/5G,friday,23,GBR,1e-06,100,eMBB
5184,Smartphone,11,LTE/5G,saturday,0,GBR,1e-06,100,eMBB
5185,Smartphone,11,LTE/5G,saturday,1,GBR,1e-06,100,eMBB
5186,Smartphone,11,LTE/5G,saturday,2,GBR,1e-06,100,eMBB
5187,Smartphone,11,LTE/5G,saturday,3,GBR,1e-06,100,eMBB
5188,Smartphone,11,LTE/5G,saturday,4,GBR,1e-06,100,eMBB
5189,Smartphone,11,LTE/5G,saturday,5,GBR,1e-06,100,eMBB
5190,Smartphone,11,LTE/5G,saturday,6,GBR,1e-06,100,eMBB
5191,Smartphone,11,LTE/5G,saturday,7,GBR,1e-06,100,eMBB
5192,Smartphone,11,LTE/5G,saturday,8,GBR,1e-06,100,eMBB
5193,Smartphone,11,LTE/5G,saturday,9,GBR,1e-06,100,eMBB
5194,Smartphone,11,LTE/5G,saturday,10,GBR,1e-06,100,eMBB
5195,Smartphone,11,LTE/5G,saturday,11,GBR,1e-06,100,eMBB
5196,Smartphone,11,LTE/5G,saturday,12,GBR,1e-06,100,eMBB
5197,Smartphone,11,LTE/5G,saturday,13,GBR,1e-06,100,eMBB
5198,Smartphone,11,LTE/5G,saturday,14,GBR,1e-06,100,eMBB
5199,Smartphone,11,LTE/5G,saturday,15,GBR,1e-06,100,eMBB
5200,Smartphone,11,LTE/5G,saturday,16,GBR,1e-06,100,eMBB
5201,Smartphone,11,LTE/5G,saturday,17,GBR,1e-06,100,eMBB
5202,Smartphone,11,LTE/5G,saturday,18,GBR,1e-06,100,eMBB
5203,Smartphone,11,LTE/5G,saturday,19,GBR,1e-06,100,eMBB
5204,Smartphone,11,LTE/5G,saturday,20,GBR,1e-06,100,eMBB
5205,Smartphone,11,LTE/5G,saturday,21,GBR,1e-06,100,eMBB
5206,Smartphone,11,LTE/5G,saturday,22,GBR,1e-06,100,eMBB
5207,Smartphone,11,LTE/5G,saturday,23,GBR,1e-06,100,eMBB
5208,Smartphone,12,LTE/5G,sunday,0,GBR,1e-06,100,eMBB
5209,Smartphone,12,LTE/5G,sunday,1,GBR,1e-06,100,eMBB
5210,Smartphone,12,LTE/5G,sunday,2,GBR,1e-06,100,eMBB
5211,Smartphone,12,LTE/5G,sunday,3,GBR,1e-06,100,eMBB
5212,Smartphone,12,LTE/5G,sunday,4,GBR,1e-06,100,eMBB
5213,Smartphone,12,LTE/5G,sunday,5,GBR,1e-06,100,eMBB
5214,Smartphone,12,LTE/5G,sunday,6,GBR,1e-06,100,eMBB
5215,Smartphone,12,LTE/5G,sunday,7,GBR,1e-06,100,eMBB
5216,Smartphone,12,LTE/5G,sunday,8,GBR,1e-06,100,eMBB
5217,Smartphone,12,LTE/5G,sunday,9,GBR,1e-06,100,eMBB
5218,Smartphone,12,LTE/5G,sunday,10,GBR,1e-06,100,eMBB
5219,Smartphone,12,LTE/5G,sunday,11,GBR,1e-06,100,eMBB
5220,Smartphone,12,LTE/5G,sunday,12,GBR,1e-06,100,eMBB
5221,Smartphone,12,LTE/5G,sunday,13,GBR,1e-06,100,eMBB
5222,Smartphone,12,LTE/5G,sunday,14,GBR,1e-06,100,eMBB
5223,Smartphone,12,LTE/5G,sunday,15,GBR,1e-06,100,eMBB
5224,Smartphone,12,LTE/5G,sunday,16,GBR,1e-06,100,eMBB
